TIMESTAMP,Calculated engine load,Engine coolant temperature,Short term fuel trim—Bank 1,Long term fuel trim—Bank 1, Short term fuel trim—Bank 2,Engine RPM,Vehicle speed ,Intake air temperature ,Throttle position ,Fuel Tank Level Input  ,Distance traveled since codes cleared , Relative throttle position, Ambient air temperature,Absolute throttle position B,Absolute throttle position C,Absolute throttle position D,Absolute throttle position E,Absolute throttle position F,Fuel Type
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
1.50E+12,,,,,,,0,,,,,,,,,,,,Biodiesel_Ethanol
